FileType = repricing,  Version = 1.2.2 (Please do not edit this line or this will result in error when uploading)
Channel	SellerSKU	Cost	Rule Name	Min Price	Max Price	Shipping	add-delete	Group	Enable Repricing
Amazon US	7H-P1JX-Y6HR		0-10$	58.27	11000000	0		123	1
Amazon US	8P-TRPS-8JU0		0-10$	9999999	11000000	0		123	0
Amazon US	R7-AAKP-9PNX		0-10$	52.39	11000000	0		123	1
Amazon US	X0-DWCA-3WKJ		0-10$	102.96	11000000	0		123	1
Amazon US	5R-CTC6-G5VT		0-10$	129.05	11000000	0		123	1
Amazon US	H8-2NEF-Z5YM		0-10$	16.15	11000000	0		123	1
Amazon US	X7-MQVP-LA9F		0-10$	21.35	11000000	0		123	1
Amazon US	6V-17R4-CXK7		0-10$	31.64	11000000	0		123	1
Amazon US	I1-U2LQ-2LVT		0-10$	33.97	11000000	0		123	1
Amazon US	M0-4E4V-PTJL		0-10$	18.53	11000000	0		123	1
Amazon US	J3-LUOO-XZ17		0-10$	16.79	11000000	0		123	1
Amazon US	CD-6PGZ-RR7L		0-10$	21.37	11000000	0		123	1
Amazon US	LG-8NCN-ZRXU		0-10$	15.93	11000000	0		123	1
Amazon US	7B-NGUM-AXEA		0-10$	15.85	11000000	0		123	1
Amazon US	BX-WWUT-SSGP		0-10$	17.54	11000000	0		123	1
Amazon US	34-OX9P-K31Y		0-10$	17.22	11000000	0		123	1
Amazon US	22-OMBU-VK8A		0-10$	21.94	11000000	0		123	1
Amazon US	ZG-7C76-Z4K6		0-10$	24.71	11000000	0		123	1
Amazon US	6Y-DFGE-8P2B		0-10$	20.91	11000000	0		123	1
Amazon US	I8-51PD-DJ4K		0-10$	19.47	11000000	0		123	1
Amazon US	2O-MMB5-QJWX		0-10$	16.04	11000000	0		123	1
Amazon US	1U-RPMS-YAFH		0-10$	20.23	11000000	0		123	1
Amazon US	CV-LXRL-LCF8		0-10$	23.82	11000000	0		123	1
Amazon US	XH-1Q1H-3ZAH		0-10$	31.25	11000000	0		123	1
Amazon US	S5-YI5F-XH0J		0-10$	205.8	11000000	0		123	1
Amazon US	VC-JBTK-IN13		0-10$	240.23	11000000	0		123	1
Amazon US	SA-PHR0-6O1Y		0-10$	155.07	11000000	0		123	1
Amazon US	5L-0S0S-YSB6		0-10$	221.63	11000000	0		123	1
Amazon US	A0-K6VA-VBD4		0-10$	33.49	11000000	0		123	1
Amazon US	TD-D1QX-3Z6K		0-10$	22.14	11000000	0		123	1
Amazon US	DT-I91K-UI73		0-10$	35.33	11000000	0		123	1
Amazon US	8B-OZQ6-TQAZ		0-10$	77.62	11000000	0		123	1
Amazon US	O0-88DC-9UQF		0-10$	48.42	11000000	0		123	1
Amazon US	WH-UROY-9A76		0-10$	55.86	11000000	0		123	1
Amazon US	WO-Z7Y6-QM9S		0-10$	25.5	11000000	0		123	1
Amazon US	Z3-XS9L-XZ4G		0-10$	33.22	11000000	0		123	1
Amazon US	EL-HSUE-MH9G		0-10$	34.03	11000000	0		123	1
Amazon US	RC-RMNE-DY4V		0-10$	66.84	11000000	0		123	1
Amazon US	1J-SE4M-A2WX		0-10$	70.56	11000000	0		123	1
Amazon US	UG-TD5V-803I		0-10$	51.9	11000000	0		123	1
Amazon US	R0-NOCI-G1IY		0-10$	55.3	11000000	0		123	1
Amazon US	P7-JQDA-1NDX		0-10$	38.71	11000000	0		123	1
Amazon US	DP-29Y6-W2LR		0-10$	66.95	11000000	0		123	1
Amazon US	I1-L76G-UY7S		0-10$	39.25	11000000	0		123	1
Amazon US	3E-R0WN-MSET		0-10$	58.16	11000000	0		123	1
Amazon US	AJ-XXX2-5Z1D		0-10$	80.14	11000000	0		123	1
Amazon US	2Y-5NEI-BHIH		0-10$	48.54	11000000	0		123	1
Amazon US	DM-6W9C-5MPJ		0-10$	61.67	11000000	0		123	1
Amazon US	87-MX3W-EX0N		0-10$	56.38	11000000	0		123	1
Amazon US	7V-QKZX-I1UD		0-10$	56.37	11000000	0		123	1
Amazon US	5O-QR0Q-ACN9		0-10$	55.78	11000000	0		123	1
Amazon US	EN-INRK-P5XX		0-10$	45.37	11000000	0		123	1
Amazon US	UA-MB6S-62EU		0-10$	52.72	11000000	0		123	1
Amazon US	0K-CO0J-CJQO		0-10$	34.3	11000000	0		123	1
Amazon US	XC-7DP0-RXGV		0-10$	36.7	11000000	0		123	1
Amazon US	Z1-YLF8-P3ML		0-10$	66.12	11000000	0		123	1
Amazon US	LI-AIC3-4IKH		0-10$	25.55	11000000	0		123	1
Amazon US	59-XB4R-EDND		0-10$	29.15	11000000	0		123	1
Amazon US	EK-CI5W-KBNL		0-10$	46.18	11000000	0		123	1
Amazon US	MB-6ZHT-RUF6		0-10$	54.51	11000000	0		123	1
Amazon US	U4-OGW2-E5JL		0-10$	70.22	11000000	0		123	1
Amazon US	IG-NMX9-BYPF		0-10$	15.8	11000000	0		123	1
Amazon US	JP-2IGR-6P28		0-10$	13.08	11000000	0		123	1
Amazon US	FE-VRI0-KPDC		0-10$	150.58	11000000	0		123	1
Amazon US	CY-L9T3-XTPJ		0-10$	56.29	11000000	0		123	1
Amazon US	X8-BRWR-1HMJ		0-10$	72.33	11000000	0		123	1
Amazon US	9Y-BSOB-8TRK		0-10$	23.06	11000000	0		123	1
Amazon US	2W-WOE5-Y652		0-10$	17.83	11000000	0		123	1
Amazon US	M2-E01N-9NDX		0-10$	42.18	11000000	0		123	1
Amazon US	O5-DOWE-WHT8		0-10$	71.14	11000000	0		123	1
Amazon US	ZI-VRD9-0AQP		0-10$	16.06	11000000	0		123	1
Amazon US	5O-ZP5D-WV8Q		0-10$	9999999	11000000	0		123	0
Amazon US	AZ-BSU7-NRTP		0-10$	70.53	11000000	0		123	1
Amazon US	I4-EY0Y-L0R5		0-10$	45.54	11000000	0		123	1
Amazon US	ZO-FWIS-NICX		0-10$	59.25	11000000	0		123	1
Amazon US	E5-S89B-EF58		0-10$	13.53	11000000	0		123	1
Amazon US	HY-9I48-VI2G		0-10$	14.11	11000000	0		123	1
Amazon US	1Y-F52O-7H60		0-10$	13.44	11000000	0		123	1
Amazon US	08-AYPT-SH8W		0-10$	12.11	11000000	0		123	1
Amazon US	94-CAVC-DGG9		0-10$	14.16	11000000	0		123	1
Amazon US	DX-T7HZ-JAO3		0-10$	67.28	11000000	0		123	1
Amazon US	C2-9DDS-X9WO		0-10$	20.83	11000000	0		123	1
Amazon US	D4-MJQZ-45OO		0-10$	13.53	11000000	0		123	1
Amazon US	BB-4KCQ-X02R		0-10$	14.35	11000000	0		123	1
Amazon US	5F-RJA6-IXUQ		0-10$	16.26	11000000	0		123	1
Amazon US	UB-X2SU-ZLAQ		0-10$	10.21	11000000	0		123	1
Amazon US	JE-TZXP-K0R2		0-10$	54.92	11000000	0		123	1
Amazon US	7F-XKYM-97TI		0-10$	50.0	11000000	0		123	1
Amazon US	TU-PTYK-GL3W		0-10$	9.91	11000000	0		123	1
Amazon US	5Z-D1RZ-L9DQ		0-10$	354.42	11000000	0		123	1
Amazon US	SR-5UR1-A06Z		0-10$	45.45	11000000	0		123	1
Amazon US	81-3PUY-S2G0		0-10$	381.71	11000000	0		123	1
Amazon US	O5-DVC9-1MX2		0-10$	141.15	11000000	0		123	1
Amazon US	EO-V7O2-HL0B		0-10$	146.8	11000000	0		123	1
Amazon US	Z9-5U78-WJYU		0-10$	12.32	11000000	0		123	1
Amazon US	LG-J3MZ-A7PZ		0-10$	58.75	11000000	0		123	1
Amazon US	SH-SSLF-I06X		0-10$	29.49	11000000	0		123	1
Amazon US	EQ-FLCX-39Q5		0-10$	35.13	11000000	0		123	1
Amazon US	ZN-GDHU-QCL1		0-10$	18.43	11000000	0		123	1
Amazon US	L0-PKJG-AK7Q		0-10$	16.19	11000000	0		123	1
Amazon US	T2-GK0W-MXX4		0-10$	83.0	11000000	0		123	1
Amazon US	J4-MKZC-DA6I		0-10$	22.39	11000000	0		123	1
Amazon US	3C-N1BR-SJ2H		0-10$	59.33	11000000	0		123	1
Amazon US	RT-PLIY-R1EH		0-10$	34.25	11000000	0		123	1
Amazon US	6C-LSE1-NG1D		0-10$	15.84	11000000	0		123	1
Amazon US	49-Y7EL-2LCC		0-10$	14.99	11000000	0		123	1
Amazon US	LA-AP0W-ZSHU		0-10$	17.71	11000000	0		123	1
Amazon US	6I-855H-DW48		0-10$	66.04	11000000	0		123	1
Amazon US	U6-EPCC-WDRI		0-10$	20.7	11000000	0		123	1
Amazon US	C5-7MQR-0UGY		0-10$	52.15	11000000	0		123	1
Amazon US	M6-IJKH-3Z27		0-10$	268.15	11000000	0		123	1
Amazon US	E7-ZGOG-HVEJ		0-10$	36.22	11000000	0		123	1
Amazon US	YA-O8HP-90H3		0-10$	85.08	11000000	0		123	1
Amazon US	KP-M9MT-7N9N		0-10$	101.27	11000000	0		123	1
Amazon US	G3-DU4E-J7VR		0-10$	196.13	11000000	0		123	1
Amazon US	BU-SKO3-ICD2		0-10$	9999999	11000000	0		123	0
Amazon US	QV-T46I-NZDX		0-10$	9999999	11000000	0		123	0
Amazon US	0J-JLFX-IUZJ		0-10$	9999999	11000000	0		123	0
Amazon US	RK-PVC7-XN3W		0-10$	69.77	11000000	0		123	1
Amazon US	AP-ATFW-I2HC		0-10$	26.34	11000000	0		123	1
Amazon US	7A-X8WQ-51BP		0-10$	12.29	11000000	0		123	1
Amazon US	K2-T51T-VN1V		0-10$	32.28	11000000	0		123	1
Amazon US	KE-FNEG-F1QL		0-10$	12.93	11000000	0		123	1
Amazon US	YM-RDQL-CGY7		0-10$	69.64	11000000	0		123	1
Amazon US	MX-FW32-BSMZ		0-10$	39.54	11000000	0		123	1
Amazon US	78-7XV4-OV2F		0-10$	423.98	11000000	0		123	1
Amazon US	XC-POR8-HHXR		0-10$	53.77	11000000	0		123	1
Amazon US	LW-7B89-L41M		0-10$	320.18	11000000	0		123	1
Amazon US	XZ-BNKY-QU2R		0-10$	8.85	11000000	0		123	1
Amazon US	LT-W7HC-FQU0		0-10$	52.43	11000000	0		123	1
Amazon US	RJ-ZKI1-WLD2		0-10$	18.06	11000000	0		123	1
Amazon US	R1-8CEZ-IDPH		0-10$	69.9	11000000	0		123	1
Amazon US	8F-CBQN-0W7J		0-10$	10.24	11000000	0		123	1
Amazon US	TV-I1S6-PQ4T		0-10$	11.23	11000000	0		123	1
Amazon US	OO-R382-PREG		0-10$	13.18	11000000	0		123	1
Amazon US	PA-RQLE-2LH3		0-10$	44.52	11000000	0		123	1
Amazon US	DS-4ASK-MVBB		0-10$	30.57	11000000	0		123	1
Amazon US	OW-4HDQ-RMCE		0-10$	41.32	11000000	0		123	1
Amazon US	VR-UQ96-YTZX		0-10$	25.6	11000000	0		123	1
Amazon US	42-U90V-CJ34		0-10$	33.65	11000000	0		123	1
Amazon US	10-0DIJ-Q7YC		0-10$	15.27	11000000	0		123	1
Amazon US	FF-GMUF-WZ59		0-10$	23.77	11000000	0		123	1
Amazon US	GJ-8I9N-ZWVV		0-10$	16.21	11000000	0		123	1
Amazon US	CU-DXVR-XGPC		0-10$	18.42	11000000	0		123	1
Amazon US	4X-51IF-PW5H		0-10$	15.01	11000000	0		123	1
Amazon US	N3-U2VJ-6RYB		0-10$	43.05	11000000	0		123	1
Amazon US	SG-EUG2-VPEP		0-10$	42.47	11000000	0		123	1
Amazon US	H4-VCWL-27MI		0-10$	11.46	11000000	0		123	1
Amazon US	8J-WKSI-RPQ2		0-10$	11.32	11000000	0		123	1
Amazon US	CV-8W29-B3NR		0-10$	16.43	11000000	0		123	1
Amazon US	5M-9PJU-65DR		0-10$	33.03	11000000	0		123	1
Amazon US	RT-EK79-4V96		0-10$	15.27	11000000	0		123	1
Amazon US	45-Y6FX-6WHT		0-10$	35.46	11000000	0		123	1
Amazon US	1Y-4BE3-KTLA		0-10$	31.76	11000000	0		123	1
Amazon US	AI-MBZE-PSZH		0-10$	18.17	11000000	0		123	1
Amazon US	85-3CI0-RQ9W		0-10$	179.44	11000000	0		123	1
Amazon US	VT-SB13-UBHO		0-10$	13.45	11000000	0		123	1
Amazon US	4B-OKQP-6NB7		0-10$	58.27	11000000	0		123	1
Amazon US	TD-VM9F-FTU4		0-10$	16.46	11000000	0		123	1
Amazon US	LL-NBJ5-9HDS		0-10$	16.39	11000000	0		123	1
Amazon US	5U-3D4M-RE5Z		0-10$	26.34	11000000	0		123	1
Amazon US	9D-0IU3-NUO5		0-10$	33.71	11000000	0		123	1
Amazon US	4P-V6CV-AZUY		0-10$	8.63	11000000	0		123	1
Amazon US	NO-ROVH-3HY6		0-10$	34.25	11000000	0		123	1
Amazon US	17-X8HN-SRPY		0-10$	33.09	11000000	0		123	1
Amazon US	JO-0FA3-NE68		0-10$	22.19	11000000	0		123	1
Amazon US	GS-2PD5-UL8J		0-10$	35.27	11000000	0		123	1
Amazon US	P2-V3CF-58JD		0-10$	23.41	11000000	0		123	1
Amazon US	70-JZLN-1KKI		0-10$	28.86	11000000	0		123	1
Amazon US	34-3CHK-FT6E		0-10$	68.39	11000000	0		123	1
Amazon US	PS-PJQY-ALKU		0-10$	72.55	11000000	0		123	1
Amazon US	YO-V9OV-NYUD		0-10$	17.96	11000000	0		123	1
Amazon US	UU-JVLZ-NDYM		0-10$	16.31	11000000	0		123	1
Amazon US	W1-VE7O-SZDN		0-10$	23.27	11000000	0		123	1
Amazon US	35-IWVC-0LYM		0-10$	17.12	11000000	0		123	1
Amazon US	63-X7EL-OOC7		0-10$	18.16	11000000	0		123	1
Amazon US	8A-HOFC-3LWH		0-10$	15.8	11000000	0		123	1
Amazon US	IL-O5AE-17Q1		0-10$	110.37	11000000	0		123	1
Amazon US	7C-WB6W-IZRV		0-10$	24.69	11000000	0		123	1
Amazon US	7Q-9JR1-GN2L		0-10$	284.93	11000000	0		123	1
Amazon US	CZ-WL3S-MVZQ		0-10$	261.92	11000000	0		123	1
Amazon US	RB-EEB1-2LEW		0-10$	9.79	11000000	0		123	1
Amazon US	68-GOSW-1WWI		0-10$	24.26	11000000	0		123	1
Amazon US	DT-AUT0-TX94		0-10$	66.82	11000000	0		123	1
Amazon US	BS-62P3-K07T		0-10$	95.66	11000000	0		123	1
Amazon US	EV-ATX7-W44D		0-10$	25.18	11000000	0		123	1
Amazon US	WW-XJ57-XDMQ		0-10$	74.64	11000000	0		123	1
Amazon US	BW-TV9K-KSDV		0-10$	9999999	11000000	0		123	0
Amazon US	4L-6CWA-1U5X		0-10$	31.31	11000000	0		123	1
Amazon US	CR-KSSE-3ZES		0-10$	25.76	11000000	0		123	1
Amazon US	IU-33NE-FO8H		0-10$	48.04	11000000	0		123	1
Amazon US	2K-H07L-GZ78		0-10$	38.15	11000000	0		123	1
Amazon US	PT-92AG-JS84		0-10$	44.75	11000000	0		123	1
Amazon US	IC-PXZD-2HNX		0-10$	33.22	11000000	0		123	1
Amazon US	WI-M0P2-7ZIT		0-10$	745.96	11000000	0		123	1
Amazon US	Z6-O8I8-K374		0-10$	58.77	11000000	0		123	1
Amazon US	WA-BB90-8E7P		0-10$	19.63	11000000	0		123	1
Amazon US	VH-5S65-ODLQ		0-10$	1099.88	11000000	0		123	1
Amazon US	SS-KCLK-S4DQ		0-10$	627.9	11000000	0		123	1
Amazon US	C5-BCHO-FQ15		0-10$	60.81	11000000	0		123	1
Amazon US	P7-OQ08-BO3E		0-10$	101.54	11000000	0		123	1
Amazon US	X7-R3BX-7FHR		0-10$	113.65	11000000	0		123	1
Amazon US	KI-4Y35-3T4R		0-10$	354.18	11000000	0		123	1
Amazon US	TU-PECJ-PZBE		0-10$	33.88	11000000	0		123	1
Amazon US	H1-WZN8-9UTF		0-10$	39.41	11000000	0		123	1
Amazon US	9J-ZA2K-73PP		0-10$	138.34	11000000	0		123	1
Amazon US	02-K0D2-TMRX		0-10$	70.09	11000000	0		123	1
Amazon US	0M-I5RL-RLRD		0-10$	21.46	11000000	0		123	1
Amazon US	2K-Z4ZB-MZPJ		0-10$	20.92	11000000	0		123	1
Amazon US	W5-YFKQ-L7BP		0-10$	39.63	11000000	0		123	1
Amazon US	HI-AH5B-6KZ0		0-10$	24.36	11000000	0		123	1
Amazon US	2X-XI50-NTZ7		0-10$	53.44	11000000	0		123	1
Amazon US	3R-HZ7E-N2E9		0-10$	23.39	11000000	0		123	1
Amazon US	OM-6RBQ-ZZX6		0-10$	23.39	11000000	0		123	1
Amazon US	WL-VZ52-9QUK		0-10$	32.05	11000000	0		123	1
Amazon US	1F-ESY7-QFS5		0-10$	51.16	11000000	0		123	1
Amazon US	FV-7RXJ-DVQS		0-10$	13.72	11000000	0		123	1
Amazon US	LX-XLZC-N6EB		0-10$	18.86	11000000	0		123	1
Amazon US	VL-1GIC-3O0F		0-10$	19.76	11000000	0		123	1
Amazon US	5P-O0T8-O21T		0-10$	19.09	11000000	0		123	1
Amazon US	8J-ORYV-6NYB		0-10$	18.51	11000000	0		123	1
Amazon US	69-PQHA-FDZU		0-10$	19.62	11000000	0		123	1
Amazon US	JJ-EZC8-XTVL		0-10$	22.02	11000000	0		123	1
Amazon US	QP-CL50-I12T		0-10$	35.37	11000000	0		123	1
Amazon US	YI-U0G4-T6RJ		0-10$	20.46	11000000	0		123	1
Amazon US	SR-1NJQ-BPD4		0-10$	19.4	11000000	0		123	1
Amazon US	UL-X1C5-CH3U		0-10$	65.87	11000000	0		123	1
Amazon US	HT-HPOY-VC09		0-10$	52.15	11000000	0		123	1
Amazon US	AV-K5XG-JW9R		0-10$	34.35	11000000	0		123	1
Amazon US	MC-XFBF-V3BZ		0-10$	25.94	11000000	0		123	1
Amazon US	VY-CX6Y-AUZJ		0-10$	9999999	11000000	0		123	0
Amazon US	9K-1004-N4IG		0-10$	31.82	11000000	0		123	1
Amazon US	0H-HEM1-WKVU		0-10$	19.75	11000000	0		123	1
Amazon US	KX-6JRC-AKTO		0-10$	19.53	11000000	0		123	1
Amazon US	GS-5T8B-TM7I		0-10$	19.03	11000000	0		123	1
Amazon US	ER-LKG0-OTZ2		0-10$	34.56	11000000	0		123	1
Amazon US	0A-UYSM-R6U6		0-10$	36.43	11000000	0		123	1
Amazon US	JT-OBEZ-9Y9L		0-10$	36.58	11000000	0		123	1
Amazon US	30-BXXV-MQ0I		0-10$	36.17	11000000	0		123	1
Amazon US	9T-MPG0-F7Z9		0-10$	50.78	11000000	0		123	1
Amazon US	WR-B7TR-1L2V		0-10$	30.85	11000000	0		123	1
Amazon US	M4-U0LT-B26H		0-10$	31.65	11000000	0		123	1
Amazon US	E9-Y3QM-TQWB		0-10$	33.02	11000000	0		123	1
Amazon US	R8-0M7N-LV7B		0-10$	41.15	11000000	0		123	1
Amazon US	CP-4G0O-HEZX		0-10$	38.55	11000000	0		123	1
Amazon US	B8-UB0V-F295		0-10$	41.44	11000000	0		123	1
Amazon US	29-LPD7-CHO0		0-10$	48.09	11000000	0		123	1
Amazon US	1X-FHP3-95VO		0-10$	14.06	11000000	0		123	1
Amazon US	FG-L2B2-I1QK		0-10$	17.25	11000000	0		123	1
Amazon US	BJ-USVJ-XI7V		0-10$	18.26	11000000	0		123	1
Amazon US	VA-SCGJ-JHS7		0-10$	17.84	11000000	0		123	1
Amazon US	GS-YYBT-RO71		0-10$	13.74	11000000	0		123	1
Amazon US	N9-O3IR-HJZ0		0-10$	12.29	11000000	0		123	1
Amazon US	27-EVSX-OLQ8		0-10$	12.18	11000000	0		123	1
Amazon US	MY-3OOA-1F44		0-10$	14.74	11000000	0		123	1
Amazon US	U9-QCSZ-CMRA		0-10$	12.86	11000000	0		123	1
Amazon US	32-MXCW-7ZWC		0-10$	26.33	11000000	0		123	1
Amazon US	CB-RXTU-J3L6		0-10$	17.38	11000000	0		123	1
Amazon US	27-X9XB-FJKH		0-10$	14.57	11000000	0		123	1
Amazon US	3J-U9X4-DGEH		0-10$	12.02	11000000	0		123	1
Amazon US	EE-X20B-S8SN		0-10$	14.47	11000000	0		123	1
Amazon US	18-EI4H-A4MQ		0-10$	13.98	11000000	0		123	1
Amazon US	DF-ULKT-SB5U		0-10$	36.55	11000000	0		123	1
Amazon US	WA-KYKW-EQAC		0-10$	56.88	11000000	0		123	1
Amazon US	UI-PO7X-TDB3		0-10$	56.33	11000000	0		123	1
Amazon US	GK-IFHY-925Q		0-10$	17.62	11000000	0		123	1
Amazon US	TM-II0N-UZLO		0-10$	24.13	11000000	0		123	1
Amazon US	4H-SBZ3-NKOU		0-10$	29.62	11000000	0		123	1
Amazon US	S1-I3PV-36L5		0-10$	45.3	11000000	0		123	1
Amazon US	HI-I2ZN-D8GE		0-10$	21.49	11000000	0		123	1
Amazon US	8L-W7BT-XNGA		0-10$	49.82	11000000	0		123	1
Amazon US	ZU-NSRR-J9L0		0-10$	27.84	11000000	0		123	1
Amazon US	51-797K-6BN1		0-10$	14.2	11000000	0		123	1
Amazon US	KH-3EGW-RA9U		0-10$	29.41	11000000	0		123	1
Amazon US	BM-4Y1M-K76E		0-10$	33.38	11000000	0		123	1
Amazon US	QC-C75H-L1BD		0-10$	34.17	11000000	0		123	1
Amazon US	KG-GYJR-SQ2L		0-10$	11.06	11000000	0		123	1
Amazon US	IS-WVGF-AB77		0-10$	12.64	11000000	0		123	1
Amazon US	R2-U8LU-832L		0-10$	11.45	11000000	0		123	1
Amazon US	B4-EEPN-6AXI		0-10$	11.85	11000000	0		123	1
Amazon US	QG-5OS6-7IS0		0-10$	11.71	11000000	0		123	1
Amazon US	RP-VG67-PW1V		0-10$	9.95	11000000	0		123	1
Amazon US	1T-11K8-PJGF		0-10$	11.07	11000000	0		123	1
Amazon US	0K-URQJ-3YK4		0-10$	14.18	11000000	0		123	1
Amazon US	SX-598S-FJ6N		0-10$	22.22	11000000	0		123	1
Amazon US	GO-HHZ8-6UOE		0-10$	26.09	11000000	0		123	1
Amazon US	H4-UN5W-FP8T		0-10$	13.48	11000000	0		123	1
Amazon US	BZ-MCI9-XBRC		0-10$	11.02	11000000	0		123	1
Amazon US	HK-B3CQ-U9N5		0-10$	12.25	11000000	0		123	1
Amazon US	8D-G6HT-PR1L		0-10$	13.16	11000000	0		123	1
Amazon US	WC-OT25-K1PL		0-10$	30.29	11000000	0		123	1
Amazon US	0B-L4P3-14W6		0-10$	12.57	11000000	0		123	1
Amazon US	CV-R8GH-4ALH		0-10$	12.74	11000000	0		123	1
Amazon US	KO-TFLX-RJCU		0-10$	12.94	11000000	0		123	1
Amazon US	A6-1WL5-2O3Z		0-10$	11.53	11000000	0		123	1
Amazon US	3C-4P6A-XYMD		0-10$	14.32	11000000	0		123	1
Amazon US	50-R33T-5C1C		0-10$	11.29	11000000	0		123	1
Amazon US	AQ-J8K2-ZFG0		0-10$	14.82	11000000	0		123	1
Amazon US	9U-H4F4-HUWH		0-10$	15.4	11000000	0		123	1
Amazon US	YS-QRA0-6N5Q		0-10$	11.94	11000000	0		123	1
Amazon US	AA-STA6-N4SR		0-10$	11.58	11000000	0		123	1
Amazon US	MG-8GNA-LD4O		0-10$	15.34	11000000	0		123	1
Amazon US	4B-XZT6-VDP7		0-10$	20.7	11000000	0		123	1
Amazon US	B9-4BV7-H0N6		0-10$	30.1	11000000	0		123	1
Amazon US	16-L8P8-3EBH		0-10$	25.07	11000000	0		123	1
Amazon US	X4-SD0Y-E7Q0		0-10$	12.98	11000000	0		123	1
Amazon US	SZ-L0QM-2S9T		0-10$	19.09	11000000	0		123	1
Amazon US	DT-CL5U-SL3E		0-10$	60.55	11000000	0		123	1
Amazon US	LA-WCQN-YOP0		0-10$	14.14	11000000	0		123	1
Amazon US	7U-MQOJ-7LYU		0-10$	23.05	11000000	0		123	1
Amazon US	9H-5Q65-5FGB		0-10$	23.05	11000000	0		123	1
Amazon US	VA-968I-D3VD		0-10$	28.71	11000000	0		123	1
Amazon US	I4-I48A-YJ46		0-10$	29.32	11000000	0		123	1
Amazon US	7J-RDD9-XGEO		0-10$	65.16	11000000	0		123	1
Amazon US	AJ-ALM7-L6XI		0-10$	64.45	11000000	0		123	1
Amazon US	88-1PQI-DG15		0-10$	163.07	11000000	0		123	1
Amazon US	GI-32KP-YPMX		0-10$	14.36	11000000	0		123	1
Amazon US	PL-SW9B-751W		0-10$	21.33	11000000	0		123	1
Amazon US	GK-JK08-K220		0-10$	12.74	11000000	0		123	1
Amazon US	QT-EH1W-XPYM		0-10$	13.76	11000000	0		123	1
Amazon US	0K-X1BV-IVFC		0-10$	59.85	11000000	0		123	1
Amazon US	97-S169-0J9M		0-10$	57.77	11000000	0		123	1
Amazon US	U8-A03S-PIX5		0-10$	53.54	11000000	0		123	1
Amazon US	3C-1R3N-OXPZ		0-10$	316.22	11000000	0		123	1
Amazon US	KK-C55H-M6JW		0-10$	15.96	11000000	0		123	1
Amazon US	17-I0SQ-ZBKS		0-10$	26.31	11000000	0		123	1
Amazon US	MY-P5PO-03ZY		0-10$	86.69	11000000	0		123	1
Amazon US	XA-RVPC-R6KI		0-10$	78.99	11000000	0		123	1
Amazon US	81-XQUS-3KLP		0-10$	154.22	11000000	0		123	1
Amazon US	93-NXXF-0IFS		0-10$	27.64	11000000	0		123	1
Amazon US	FG-JPJJ-0KZR		0-10$	11.4	11000000	0		123	1
Amazon US	J9-EVYD-TI77		0-10$	17.63	11000000	0		123	1
Amazon US	CJ-IK08-XYXG		0-10$	17.79	11000000	0		123	1
Amazon US	41-MA5L-0VWS		0-10$	16.02	11000000	0		123	1
Amazon US	Q5-MBG4-W9BD		0-10$	27.33	11000000	0		123	1
Amazon US	O3-8NO6-6YK9		0-10$	209.56	11000000	0		123	1
Amazon US	XH-JXPC-MW95		0-10$	32.06	11000000	0		123	1
Amazon US	PV-HJ5A-JJS2		0-10$	207.15	11000000	0		123	1
Amazon US	61-MCM0-C49U		0-10$	28.33	11000000	0		123	1
Amazon US	SR-O6IZ-VQ9F		0-10$	148.47	11000000	0		123	1
Amazon US	5A-TGDR-VG9Z		0-10$	142.99	11000000	0		123	1
Amazon US	4S-RIXZ-Z5RU		0-10$	22.82	11000000	0		123	1
Amazon US	GQ-Z13Z-7M1E		0-10$	40.16	11000000	0		123	1
Amazon US	U5-UINS-PSEH		0-10$	19.45	11000000	0		123	1
Amazon US	0D-JFN3-8QY6		0-10$	85.23	11000000	0		123	1
Amazon US	CY-F66B-WKJF		0-10$	102.83	11000000	0		123	1
Amazon US	P4-LIXS-R7JY		0-10$	43.6	11000000	0		123	1
Amazon US	OM-TYZO-YCMO		0-10$	20.24	11000000	0		123	1
Amazon US	0G-RWB9-9Z5H		0-10$	19.33	11000000	0		123	1
Amazon US	KP-7RRF-Y1S3		0-10$	21.86	11000000	0		123	1
Amazon US	40-O3GH-0Q2E		0-10$	252.21	11000000	0		123	1
Amazon US	1G-O78R-8SAG		0-10$	42.82	11000000	0		123	1
Amazon US	Q2-X4TW-CYCG		0-10$	55.57	11000000	0		123	1
Amazon US	7S-O8YA-YZFD		0-10$	16.18	11000000	0		123	1
Amazon US	0T-0Y1J-ON7W		0-10$	18.84	11000000	0		123	1
Amazon US	FQ-V9CM-8R78		0-10$	19.22	11000000	0		123	1
Amazon US	DW-OI40-ANXM		0-10$	18.72	11000000	0		123	1
Amazon US	MX-VQBK-Y63D		0-10$	19.96	11000000	0		123	1
Amazon US	59-JSJZ-WITL		0-10$	22.77	11000000	0		123	1
Amazon US	HJ-10OB-TNVC		0-10$	22.77	11000000	0		123	1
Amazon US	LW-IIP5-637P		0-10$	23.23	11000000	0		123	1
Amazon US	PG-TTFT-VTLX		0-10$	38.13	11000000	0		123	1
Amazon US	0X-V3ON-0UKM		0-10$	25.8	11000000	0		123	1
Amazon US	V3-LY9X-BSI1		0-10$	51.88	11000000	0		123	1
Amazon US	9K-G3S6-EJ76		0-10$	69.84	11000000	0		123	1
Amazon US	BE-UVIP-H2V1		0-10$	18.46	11000000	0		123	1
